Long_m,Lat_m
-1866569.146,1581319.712
-1398270.756,1291566.46
-1534985.319,1431341.796
-1592119.763,1686406.279
-1813515.733,1412977.154
-1511519.386,1653758.025
-1500296.549,1323194.456
-1673740.397,1401754.316
-1509478.87,1274222.075
-1487033.196,1472152.114
-1752300.258,1304829.813
-1923703.59,1566015.843
-1994101.387,1384409.932
-1464587.521,2065942.229
-1544167.64,1914944.055
-1627828.79,1919025.087
-1677821.429,1386450.447
-1582937.441,1321153.94
-1718631.746,2122056.415
-1730874.841,1349721.162
-1595180.537,1593562.807
-1704348.135,1354822.452
-1761482.579,1324214.714
-1584977.957,1296667.75
-1776786.448,1436443.086
-2038992.736,1456848.245
-1759442.063,1697629.116
-1983898.808,1375227.61
-1610484.405,1523165.01
-1784948.511,1334417.293
-1840042.44,1366045.289
-1892075.594,1515002.947
-1725773.552,1318093.166
-1626808.532,1389511.221
-2042053.51,1936369.472
-1912480.753,1277282.849
-2033891.446,1697629.116
-1772705.416,2042476.296
-1959412.617,1712932.985
-1997162.161,1453787.471
-1809434.702,1421139.217
-1521721.966,1249735.885
-1983898.808,1347680.646
-1471729.327,1348700.904
-1369703.534,1245654.853
-2075722.021,2337330.838
-1896156.626,1553772.748
-1465607.779,1410936.638
-2048175.057,1569076.617
-1834941.15,1416037.927
-1728834.325,2189393.438
-1906359.205,1421139.217
-1874731.209,1416037.927
-1537025.835,1907802.25
-1388068.177,1360943.999
-1974716.486,2140421.058
-1494175.001,1276262.591
-1884933.789,1484395.209
-1432959.526,1349721.162
-1655375.754,1989422.884
-1958392.359,1715993.759
-1462547.006,1342579.357
-1945129.006,1426240.507
-1543147.382,1571117.133
-1450303.91,1695588.6
-1673740.397,1314012.134
-2020628.093,1568056.359
-1811475.218,1387470.705
-1977777.26,1357883.225
-1440101.331,1302789.297
-1782907.996,1525205.526
-1669659.365,1293606.976
-1599261.568,1334417.293
-1669659.365,1314012.134
-1943088.491,1417058.185
-1859427.34,1649676.993
-1724753.294,1325234.972
-1675780.913,1756804.076
-1394189.724,1361964.257
-1578856.41,1330336.261
-1421736.688,1528266.3
-1685983.492,1314012.134
-1608443.89,1490516.756
-2023688.867,1410936.638
-1591099.505,2191433.954
-1486012.938,1319113.424
-1409493.593,1498678.82
-1890035.078,1491537.014
-1474790.101,1489496.498
-1701287.361,1479293.919
-1641092.143,1337478.067
-1883913.531,1264019.496
-1913501.011,1302789.297
-1581917.183,1328295.745
-1732915.357,1516023.205
-1590079.247,1845566.516
-1610484.405,2161846.474
-1729854.583,1312991.877
-1662517.56,1506840.883
-1833920.892,1441544.376
-1802292.896,1447665.923
-1390108.693,1220148.405
-1972675.971,1385430.19
-1548248.672,1459909.018
-1975736.744,1458888.761
-1995121.645,1542549.911
-1791070.059,1499699.078
-1655375.754,1347680.646
-1479891.39,1381349.158
-1458465.974,1359923.741
-1537025.835,1980240.563
-1663537.818,1285444.912
-1772705.416,1706811.437
-1803313.154,1546630.942
-1402351.788,1326255.23
-1901257.915,1342579.357
-1620686.985,1316052.65
-1762502.837,1485415.467
-2047154.799,1531327.074
-1598241.31,1341559.099
-1997162.161,1459909.018
-1950230.296,1408896.122
-1558451.251,1365025.031
-1640071.885,1390531.479
-1518661.192,1552752.49
-1557430.993,1591522.291
-1533965.061,1511942.173
-2019607.835,1678244.215
-2033891.446,1511942.173
-1644152.917,1333397.035
-1734955.873,1486435.725
-1473769.843,1427260.765
-1801272.638,1329316.003
-1549268.93,1501739.594
-1564572.799,2239386.077
-1720672.262,1324214.714
-1788009.285,1319113.424
-1618646.469,1443584.892
-1849224.761,1525205.526
-1616605.953,1557853.78
-1642112.401,1477253.403
-1425817.72,1324214.714
-1467648.295,2167968.022
-1697206.329,1627231.319
-1685983.492,1448686.181
-1846163.987,2000645.721
-1801272.638,1439503.86
-1947169.522,1385430.19
-1811475.218,1399713.801
-1760462.321,1441544.376
-1677821.429,1550711.974
-1658436.528,1481334.435
-1614565.437,1499699.078
-1921663.074,1309931.103
-1951250.554,1349721.162
-1648233.949,1438483.602
-1963493.649,1350741.42
-1583957.699,1393592.253
-1794130.833,1324214.714
-1700267.103,1320133.682
-2026749.641,1545610.685
-1629869.306,1308910.845
-1432959.526,1486435.725
-1952270.812,2331209.29
-1786989.027,1395632.769
-1943088.491,1361964.257
-1677821.429,1322174.198
-1911460.495,1536428.363
-1863508.372,1975139.273
-1933906.169,1323194.456
-1917582.042,1479293.919
-1913501.011,1593562.807
-1899217.4,1474192.629
-2056337.121,1557853.78
-1579876.668,1273201.817
-1500296.549,1829242.389
-1962473.391,1361964.257
-1885954.046,1487455.983
-1631909.822,1643555.446
-1765563.611,1321153.94
-1975736.744,1361964.257
-1893095.852,1274222.075
-1975736.744,1425220.249
-1776786.448,1610907.192
-1575795.636,1293606.976
-1470709.069,1370126.321
-1766583.869,1379308.642
-1565593.057,1373187.094
-1958392.359,1331356.519
-1984919.066,1982281.078
-1974716.486,1401754.316
-1351338.891,1358903.483
-1781887.738,1330336.261
-1881873.015,1266060.012
-1791070.059,1512962.431
-1554370.219,1304829.813
-1637011.112,1276262.591
-1543147.382,1295647.492
-1674760.655,2244487.366
-1405412.562,1270141.044
-1867589.404,1500719.336
-1978797.518,1332376.777
-1681902.461,1374207.352
-1806373.928,1520104.236
-1526823.255,1548671.458
-1568653.83,1400734.059
-1696186.072,1601724.871
-1880852.757,1637433.898
-1495195.259,1293606.976
-1805353.67,1519083.978
-1481931.906,1314012.134
-1777806.706,1500719.336
-2016547.061,1393592.253
-1842082.956,1441544.376
-1675780.913,1339518.583
-1652314.981,1450726.697
-1785968.769,1396653.027
-1486012.938,1469091.34
-1777806.706,1329316.003
-1693125.298,1432362.054
-1447243.137,1349721.162
-1623747.759,1284424.655
-1524782.739,1389511.221
-1821677.797,1381349.158
-1755361.031,1366045.289
-1902278.173,1280343.623
-1943088.491,1299728.523
-1894116.11,1276262.591
-1897176.884,1329316.003
-1531924.545,1269120.786
-1572734.862,1309931.103
-1622727.501,1477253.403
-1705368.393,1344619.872
-1577836.152,1359923.741
-1420716.431,1361964.257
-1376845.34,1404815.09
-1616605.953,1290546.202
-1925744.106,1324214.714
-1801272.638,1969017.725
-1532944.803,1730277.37
-1410513.851,1261978.98
-1979817.776,1382369.416
-1860447.598,1595603.323
-1718631.746,1334417.293
-1681902.461,1408896.122
-1471729.327,2159805.958
-1706388.651,1411956.896
-1958392.359,1498678.82
-1841062.698,1781290.266
-1805353.67,1370126.321
-1876771.725,1460929.276
-1912480.753,1907802.25
-2028790.157,1454807.729
-1516620.676,1842505.742
-1469688.811,1483374.951
-1610484.405,1338498.325
-1966554.423,1379308.642
-1778826.964,1601724.871
-1691084.782,1429301.281
-2008384.998,1435422.828
-2062458.668,2324067.485
-1805353.67,2100630.998
-2007364.74,2115934.867
-2096127.18,1611927.45
-1517640.934,1279323.365
-2081843.569,1554793.006
-1973696.228,1421139.217
-1918602.3,1314012.134
-2071640.99,2737271.946
-1794130.833,1372166.836
-1697206.329,1988402.626
-1814535.991,1369106.063
-1929825.137,1300748.781
-1867589.404,1486435.725
-1570694.346,1345640.13
-1699246.845,1483374.951
-1457445.716,1396653.027
-1732915.357,1329316.003
-1399291.014,1339518.583
-1442141.847,1440524.118
-1826779.087,1385430.19
-2096127.18,2017990.106
-1962473.391,1865971.674
-1403372.046,1252796.659
-1741077.42,1309931.103
-1740057.163,1405835.348
-2018587.577,1544590.427
-1696186.072,1435422.828
-1918602.3,1317072.908
-1680882.203,1594583.065
-1543147.382,1351761.678
-2009405.256,1632332.609
-1919622.558,1284424.655
-1869629.92,1415017.67
-1881873.015,1289525.944
-1968594.939,1628251.577
-1640071.885,1310951.361
-1612524.921,1269120.786
-1809434.702,1623150.287
-1927784.622,1287485.428
-1911460.495,1540509.395
-1678841.687,1839444.968
-1836981.666,1357883.225
-1830860.118,1557853.78
-1622727.501,1829242.389
-1630889.564,1296667.75
-2074701.763,1567036.101
-1770664.9,1321153.94
-2070620.732,1523165.01
-1905338.947,1444605.149
-1606403.374,1267080.27
-1735976.131,1395632.769
-1911460.495,1307890.587
-1382966.887,1398693.543
-1757401.547,2075124.55
-1893095.852,1315032.392
-1932885.911,1295647.492
-1799232.122,1325234.972
-1879832.499,1276262.591
-1883913.531,1741500.207
-1840042.44,1575198.164
-1921663.074,1377268.126
-1839022.182,1424199.991
-1496215.517,1321153.94
-1400311.272,1264019.496
-1975736.744,1390531.479
-1694145.556,1325234.972
-1543147.382,2011868.558
-1690064.524,1316052.65
-1380926.371,1216067.373
-1551309.446,1818019.552
-1571714.604,1927187.15
-1718631.746,1306870.329
-1378885.855,1304829.813
-1961453.133,1558874.038
-1660477.044,1338498.325
-1962473.391,1499699.078
-1579876.668,1356862.968
-1712510.198,1338498.325
-1923703.59,1350741.42
-1895136.368,1334417.293
-1486012.938,1303809.555
-1533965.061,1252796.659
-1658436.528,2065942.229
-1779847.222,1381349.158
-1632930.08,1412977.154
-1917582.042,1318093.166
-1389088.435,1270141.044
-1739036.905,1800675.167
-1545187.898,1397673.285
-1647213.691,1306870.329
-1483972.422,1472152.114
-1584977.957,1392571.995
-1881873.015,1573157.649
-1622727.501,1511942.173
-2016547.061,1505820.625
-1449283.653,1439503.86
-1767604.127,1335437.551
-1659456.786,2333249.806
-1574775.378,2162866.732
-1710469.683,1456848.245
-1949210.038,1458888.761
-1779847.222,1330336.261
-1771685.158,1326255.23
-1878812.241,1851688.063
-1558451.251,1356862.968
-1627828.79,2063901.713
-1929825.137,1364004.773
-1623747.759,1289525.944
-1802292.896,1322174.198
-1525802.997,1241573.821
-1682922.718,1453787.471
-1764543.353,1390531.479
-1957372.102,1477253.403
-1428878.494,1512962.431
-1750259.742,1392571.995
-1775766.19,2063901.713
-1821677.797,1545610.685
-2012466.03,1482354.693
-1782907.996,1497658.562
-1906359.205,1270141.044
-1826779.087,1331356.519
-1958392.359,1369106.063
-1789029.543,1493577.53
-1829839.86,1428281.023
-1969615.197,1557853.78
-1583957.699,1937389.73
-1592119.763,1368085.805
-1415615.141,1395632.769
-1538046.092,1289525.944
-1438060.815,1355842.71
-1700267.103,1925146.634
-1568653.83,1438483.602
-1780867.48,1567036.101
-2083884.085,1608866.676
-1826779.087,1540509.395
-1399291.014,1290546.202
-1377865.597,1292586.718
-1905338.947,1340538.841
-1966554.423,1349721.162
-1526823.255,1485415.467
-1675780.913,2099610.74
-1616605.953,1562955.069
-1800252.38,2644428.475
-1438060.815,1266060.012
-1995121.645,1618048.998
-2009405.256,1500719.336
-1933906.169,1384409.932
-1538046.092,1900660.444
-1716591.23,1377268.126
-1546208.156,1987382.368
-1933906.169,1329316.003
-1621707.243,1415017.67
-1732915.357,1350741.42
-1606403.374,1395632.769
-1539066.35,1296667.75
-1507438.355,1264019.496
-1592119.763,1984321.594
-1616605.953,1388490.963
-1954311.328,1425220.249
-1516620.676,1560914.553
-1638031.37,1896579.412
-1842082.956,1450726.697
-1468668.553,2103691.772
-2038992.736,1443584.892
-1589058.989,2324067.485
-1722712.778,1387470.705
-1979817.776,1339518.583
-1671699.881,1541529.653
-2080823.311,1510921.915
-2018587.577,1426240.507
-1667618.85,2243467.108
-1555390.477,1286465.17
-2016547.061,1693548.084
-1770664.9,1303809.555
-1719652.004,1389511.221
-1656396.012,1283404.397
-1464587.521,1238513.048
-1803313.154,1999625.463
-1648233.949,2174089.569
-1508458.612,1375227.61
-1622727.501,1264019.496
-1984919.066,1344619.872
-1644152.917,1954734.114
-1929825.137,1316052.65
-1690064.524,1292586.718
-1407453.077,1404815.09
-1553349.961,1319113.424
-1421736.688,1429301.281
-1828819.602,1481334.435
-1806373.928,1879235.028
-2015526.804,1520104.236
-1952270.812,2123076.673
-1556410.735,1400734.059
-1648233.949,1784351.04
-1451324.168,1266060.012
-1875751.467,1495618.046
-1748219.226,1416037.927
-1893095.852,1461949.534
-1884933.789,1583360.228
-1500296.549,2242446.851
-1516620.676,1352781.936
-1406432.82,1321153.94
-1977777.26,1420118.959
-1668639.107,1285444.912
-1529884.029,1760885.108
-1713530.456,1358903.483
-1498256.033,1309931.103
-1747198.968,1353802.194
-1537025.835,1893518.639
-1768624.385,1317072.908
-1947169.522,2254689.946
-1486012.938,1425220.249
-1958392.359,1443584.892
-1466628.037,1268100.528
-1762502.837,1365025.031
-1757401.547,1407875.864
-1976757.002,1400734.059
-1721692.52,1365025.031
-1554370.219,1483374.951
-1591099.505,2298561.037
-1786989.027,1500719.336
-1702307.619,1346660.388
-1901257.915,1276262.591
-1690064.524,2171028.795
-1807394.186,2154704.669
-1832900.634,1391551.737
-1814535.991,2048597.844
-1902278.173,1317072.908
-1880852.757,1900660.444
-1631909.822,1535408.105
-1672720.139,1285444.912
-1991040.613,1474192.629
-2040012.994,1448686.181
-1677821.429,1300748.781
-1611504.663,1328295.745
-1736996.389,2350594.191
-1910440.237,1364004.773
-1701287.361,1321153.94
-1987979.839,1475212.887
-1414594.883,1301769.039
-1528863.771,1507861.141
-1595180.537,1299728.523
-1852285.535,1387470.705
-1627828.79,1357883.225
-1435000.042,1482354.693
-1862488.114,1384409.932
-1622727.501,1273201.817
-1617626.211,1560914.553
-1533965.061,1342579.357
-1541106.866,1877194.512
-1664558.076,1352781.936
-1661497.302,1287485.428
-1628849.048,1545610.685
-1947169.522,1302789.297
-1585998.215,1284424.655
-1550289.188,1420118.959
-1974716.486,1362984.515
-1578856.41,1526225.784
-1567633.572,1495618.046
-1877791.983,1503780.109
-1966554.423,2026152.169
-1808414.444,1471131.856
-1812495.476,1588461.518
-1518661.192,1406855.606
-1619666.727,1286465.17
-1637011.112,2175109.827
-1991040.613,1420118.959
-1849224.761,1442564.634
-1545187.898,1370126.321
-1502337.065,1298708.266
-1379906.113,1211986.342
-1574775.378,1447665.923
-1869629.92,1434402.57
-2011445.772,1406855.606
-1969615.197,1602745.129
-1499276.291,1390531.479
-1500296.549,1343599.614
-1803313.154,1410936.638
-1494175.001,1321153.94
-1348278.118,1233411.758
-2056337.121,1567036.101
-2033891.446,1680284.731
-1529884.029,1289525.944
-1633950.338,2087367.645
-1574775.378,1297688.008
-1589058.989,1378288.384
-1608443.89,1290546.202
-1850245.019,1388490.963
-1895136.368,1355842.71
-1387047.919,1232391.5
-1467648.295,1361964.257
-1562532.283,1261978.98
-1811475.218,1344619.872
-1707408.909,2005747.011
-1415615.141,1290546.202
-1916561.784,1330336.261
-1643132.659,1436443.086
-1625788.274,1590502.033
-1814535.991,1502759.851
-1824738.571,2022071.138
-1715570.972,1365025.031
-1458465.974,1240553.564
-1908399.721,1294627.234
-1942068.233,1377268.126
-1852285.535,1537448.621
-1614565.437,1346660.388
-1706388.651,1302789.297
-1520701.708,1311971.619
-1681902.461,1311971.619
-1538046.092,1477253.403
-1977777.26,1329316.003
-1417655.657,1311971.619
-1903298.431,1284424.655
-1792090.317,1510921.915
-1580896.925,1437463.344
-1569674.088,1741500.207
-1811475.218,2087367.645
-1649254.207,1287485.428
-1906359.205,1294627.234
-1887994.562,1518063.72
-1470709.069,1296667.75
-2093066.406,1593562.807
-1637011.112,1396653.027
-1778826.964,1340538.841
-1391128.951,1226269.953
-1712510.198,1826181.615
-1780867.48,1323194.456
-1994101.387,1462969.792
-1461526.748,1995544.432
-1563552.541,1362984.515
-1846163.987,1412977.154
-1720672.262,1364004.773
-1885954.046,2161846.474
-1795151.091,1437463.344
-1525802.997,1498678.82
-1971655.713,1375227.61
-1644152.917,1292586.718
-1992060.871,1815979.036
-1726793.809,1472152.114
-1488053.454,1251776.401
-1703327.877,2469964.369
-1514580.16,2154704.669
-1464587.521,1340538.841
-1431939.268,1527246.042
-1881873.015,1271161.301
-1908399.721,2108793.062
-1969615.197,1450726.697
-1930845.395,1305850.071
-1536005.577,1265039.754
-2079803.053,2396505.798
-1902278.173,1300748.781
-1955331.586,1426240.507
-1359500.955,1332376.777
-1935946.685,1356862.968
-1658436.528,1380328.9
-1435000.042,1259938.464
-1996141.903,1369106.063
-1565593.057,1303809.555
-1980838.034,1371146.579
-1727814.067,1489496.498
-1553349.961,1293606.976
-1590079.247,2111853.836
-1511519.386,1371146.579
-1943088.491,1354822.452
-1346237.602,1305850.071
-1653335.239,1338498.325
-1536005.577,1865971.674
-1461526.748,1288505.686
-1891055.336,1447665.923
-1356440.181,1238513.048
-2008384.998,2182251.633
-1874731.209,1484395.209
-1996141.903,1377268.126
-1792090.317,1386450.447
-1545187.898,1264019.496
-1852285.535,1483374.951
-2042053.51,1462969.792
-1786989.027,1425220.249
-1871670.435,1435422.828
-1529884.029,1427260.765
-1571714.604,1318093.166
-1783928.254,1921065.603
-1621707.243,1518063.72
-1908399.721,1650697.251
-1696186.072,1336457.809
-1764543.353,1386450.447
-1451324.168,2071043.518
-1957372.102,2361817.028
-1923703.59,2038395.265
-1756381.289,1598664.097
-1971655.713,1328295.745
-1628849.048,1479293.919
-1644152.917,1780270.008
-1477850.875,1632332.609
-1882893.273,1267080.27
-1683942.976,1412977.154
-1433979.784,1288505.686
-1482952.164,1468071.082
-1596200.794,1425220.249
-1898197.142,1523165.01
-1913501.011,1980240.563
-1699246.845,1355842.71
-1905338.947,1796594.135
-1783928.254,1962896.178
-1583957.699,2110833.578
-2021648.351,1387470.705
-1871670.435,1544590.427
-1966554.423,1359923.741
-1790049.801,1507861.141
-1667618.85,2046557.328
-1662517.56,1367065.547
-1723733.036,1329316.003
-2007364.74,1398693.543
-1671699.881,1670082.152
-1861467.856,2181231.375
-1797191.607,1885356.575
-1363581.986,1224229.437
-1818617.023,1467050.824
-1831880.376,1371146.579
-1741077.42,1390531.479
-1776786.448,2180211.117
-1903298.431,1297688.008
-1817596.765,1383389.674
-1777806.706,1475212.887
-1372764.308,1280343.623
-1530904.287,1245654.853
-1388068.177,1382369.416
-1720672.262,2171028.795
-1761482.579,1528266.3
-1484992.68,2040435.78
-1745158.452,1379308.642
-1536005.577,1742520.465
-1977777.26,1497658.562
-1810454.96,2067982.745
-1742097.678,1734358.402
-1746178.71,1631312.351
-1697206.329,1453787.471
-1764543.353,1475212.887
-1720672.262,1297688.008
-1894116.11,1273201.817
-1383987.145,1387470.705
-1957372.102,1352781.936
-1580896.925,2005747.011
-1481931.906,1390531.479
-2058377.637,1443584.892
-1852285.535,1505820.625
-1927784.622,1344619.872
-1711489.94,1812918.262
-1786989.027,1404815.09
-1754340.774,1696608.858
-1954311.328,1331356.519
-1916561.784,1560914.553
-1771685.158,1718034.275
-1909419.979,1284424.655
-1427858.236,1301769.039
-1634970.596,1307890.587
-1741077.42,1661920.089
-1589058.989,1413997.412
-1702307.619,1325234.972
-1890035.078,1516023.205
-1930845.395,1589481.776
-1604362.858,1341559.099
-1492134.486,1270141.044
-1441121.589,1517043.463
-1646193.433,1278303.107
-1782907.996,1586421.002
-1431939.268,1238513.048
-1766583.869,1721095.048
-1536005.577,1444605.149
-1786989.027,1443584.892
-1467648.295,1365025.031
-1926764.364,1283404.397
-1904318.689,1323194.456
-1439081.073,1545610.685
-1569674.088,1401754.316
-1797191.607,1409916.38
-1969615.197,1339518.583
-1731895.099,1418078.443
-1945129.006,1344619.872
-1846163.987,1531327.074
-1478871.133,1449706.439
-1873710.951,1458888.761
-1623747.759,1296667.75
-1863508.372,2112874.093
-2060418.152,1719054.533
-1816576.507,1848627.29
-1528863.771,1315032.392
-1815556.249,1347680.646
-1833920.892,1346660.388
-1729854.583,1809857.488
-1846163.987,1636413.64
-1390108.693,1404815.09
-1698226.587,1876174.254
-1691084.782,1450726.697
-1501316.807,1292586.718
-1965534.165,1347680.646
-1753320.516,1346660.388
-1857386.824,1516023.205
-1514580.16,1437463.344
-1820657.539,1410936.638
-1749239.484,1963916.436
-1698226.587,1770067.429
-1732915.357,1332376.777
-1633950.338,1303809.555
-1749239.484,1384409.932
-1720672.262,1713953.243
-1614565.437,1936369.472
-1410513.851,1555813.264
-1725773.552,1337478.067
-1760462.321,1324214.714
-1543147.382,1411956.896
-1461526.748,1231371.242
-1806373.928,1556833.522
-1846163.987,2091448.677
-1560491.767,1477253.403
-1764543.353,1309931.103
-1891055.336,1533367.589
-1915541.526,1476233.145
-1944108.748,1377268.126
-1676801.171,2364877.802
-1576815.894,1450726.697
-2031850.93,1493577.53
-1482952.164,1243614.337
-1954311.328,1800675.167
-1479891.39,1483374.951
-1663537.818,1359923.741
-1844123.471,1352781.936
-1528863.771,1834343.679
-1955331.586,1637433.898
-1874731.209,1685386.021
-1625788.274,1353802.194
-1729854.583,1367065.547
-1662517.56,1520104.236
-1958392.359,1537448.621
-2091025.89,1542549.911
-1783928.254,1337478.067
-1964513.907,1503780.109
-1902278.173,1470111.598
-1875751.467,2263872.267
-1486012.938,1325234.972
-1587018.473,1451746.955
-1960432.875,1479293.919
-2010425.514,1681304.989
-1619666.727,1369106.063
-1903298.431,1621109.771
-1864528.63,1467050.824
-1946149.264,1397673.285
-1967574.681,1345640.13
-1677821.429,1410936.638
-1495195.259,1578258.938
-1459486.232,1246675.111
-1975736.744,2151643.895
-1453364.684,1468071.082
-1918602.3,1315032.392
-1572734.862,2554645.777
-1524782.739,1540509.395
-1422756.946,1576218.422
-1827799.344,1380328.9
-1502337.065,2330189.033
-1742097.678,1485415.467
-1478871.133,1393592.253
-1649254.207,1364004.773
-1593140.021,1275242.333
-1784948.511,1403794.832
-1431939.268,2167968.022
-1666598.592,2295500.263
-1477850.875,1425220.249
-2080823.311,2093489.193
-1659456.786,1446645.665
-1629869.306,1484395.209
-1991040.613,1722115.306
-1689044.266,1303809.555
-2077762.537,1587441.26
-1385007.403,1413997.412
-1424797.462,1416037.927
-1735976.131,1316052.65
-1615585.695,1297688.008
-1402351.788,1368085.805
-1579876.668,1388490.963
-1631909.822,1284424.655
-1562532.283,1343599.614
-1416635.399,1247695.369
-1816576.507,1553772.748
-1497235.775,1513982.689
-1613545.179,1276262.591
-1905338.947,1276262.591
-1422756.946,1230350.984
-1463567.264,1295647.492
-1735976.131,1436443.086
-1656396.012,1285444.912
-1382966.887,1242594.079
-1523762.481,1420118.959
-1798211.865,1510921.915
-1949210.038,1342579.357
-1905338.947,1286465.17
-1438060.815,1338498.325
-1927784.622,1300748.781
-1607423.632,1268100.528
-1726793.809,1396653.027
-1776786.448,1826181.615
-2002263.45,1431341.796
-1717611.488,1532347.331
-1762502.837,1326255.23
-1879832.499,1506840.883
-1662517.56,1381349.158
-1957372.102,1331356.519
-1824738.571,1475212.887
-1663537.818,1334417.293
-1608443.89,2021050.88
-1970635.455,1407875.864
-1819637.281,1358903.483
-1401331.53,1365025.031
-1715570.972,1472152.114
-1930845.395,1329316.003
-1916561.784,1465010.308
-1443162.105,1556833.522
-1853305.793,1529286.558
-1566613.314,2088387.903
-1854326.051,1529286.558
-1842082.956,1941470.761
-1592119.763,1292586.718
-1432959.526,1592542.549
-2070620.732,1610907.192
-1515600.418,1386450.447
-1655375.754,1349721.162
-1878812.241,1566015.843
-1396230.24,1348700.904
-1460506.49,2084306.871
-2021648.351,1624170.545
-1420716.431,1241573.821
-1492134.486,2057780.165
-1852285.535,1704770.922
-1824738.571,1345640.13
-1438060.815,1257897.948
-1681902.461,1316052.65
-2096127.18,1579279.196
-1763523.095,1519083.978
-1614565.437,1912903.539
-1881873.015,1267080.27
-1786989.027,1465010.308
-1413574.625,1258918.206
-1414594.883,1344619.872
-1786989.027,1368085.805
-1708429.167,1369106.063
-1512539.644,1379308.642
-1631909.822,1373187.094
-1746178.71,1596623.581
-1776786.448,1434402.57
-1458465.974,1370126.321
-1401331.53,1341559.099
-1866569.146,1393592.253
-1369703.534,1338498.325
-2218558.132,2056759.907
-1987979.839,1668041.636
-1657416.27,1370126.321
-1591099.505,1466030.566
-1615585.695,1568056.359
-1749239.484,1404815.09
-1917582.042,1518063.72
-1671699.881,1375227.61
-1663537.818,1330336.261
-1990020.355,1467050.824
-2034911.704,1446645.665
-2018587.577,2061861.197
-1524782.739,2002686.237
-1583957.699,1324214.714
-1726793.809,1380328.9
-1610484.405,2028192.685
-1865548.888,1893518.639
-1609464.148,1346660.388
-1656396.012,1280343.623
-1757401.547,1381349.158
-1626808.532,1405835.348
-1545187.898,1546630.942
-1989000.097,1410936.638
-1818617.023,1332376.777
-1656396.012,1885356.575
-1347257.86,1216067.373
-2035931.962,1481334.435
-1628849.048,1773128.203
-1649254.207,1401754.316
-2078782.795,1974119.015
-1442141.847,1591522.291
-1991040.613,1678244.215
-1947169.522,1418078.443
-1914521.269,1341559.099
-1995121.645,1443584.892
-1687003.75,1455827.987
-1800252.38,1349721.162
-1808414.444,1965956.952
-1805353.67,1823120.841
-1915541.526,1282384.139
-1448263.395,1236472.532
-1549268.93,1622130.029
-1462547.006,1232391.5
-1637011.112,1350741.42
-1540086.608,1272181.559
-1449283.653,1310951.361
-1344197.086,1247695.369
-1691084.782,2003706.495
-2020628.093,2016969.848
-1433979.784,1229330.726
-1697206.329,1644575.704
-1951250.554,1310951.361
-2092046.148,1587441.26
-1756381.289,1407875.864
-1413574.625,1290546.202
-2050215.573,1490516.756
-1532944.803,1355842.71
-1761482.579,1416037.927
-1958392.359,1417058.185
-1475810.359,1375227.61
-1692105.04,1428281.023
-1464587.521,1268100.528
-1361541.471,1403794.832
-1549268.93,1573157.649
-1925744.106,1550711.974
-1806373.928,1439503.86
-1760462.321,1301769.039
-1501316.807,1251776.401
-1910440.237,1374207.352
-1465607.779,2101651.256
-1933906.169,1382369.416
-1572734.862,2062881.455
-2086944.859,1558874.038
-1700267.103,1357883.225
-1902278.173,1617028.74
-1911460.495,1347680.646
-1820657.539,1345640.13
-1762502.837,1415017.67
-1725773.552,1360943.999
-1641092.143,1287485.428
-1892075.594,1628251.577
-1998182.419,2201636.533
-1910440.237,2216940.402
-1667618.85,1622130.029
-1422756.946,1233411.758
-1399291.014,1340538.841
-1382966.887,1291566.46
-1669659.365,1369106.063
-1505397.839,1908822.508
-2031850.93,2076144.808
-1475810.359,2106752.546
-1435000.042,1550711.974
-1799232.122,1811898.004
-1992060.871,1480314.177
-1570694.346,1409916.38
-1492134.486,2531179.845
-1810454.96,2122056.415
-1598241.31,1445625.407
-1970635.455,1352781.936
-1937987.201,1289525.944
-1347257.86,1242594.079
-1734955.873,1504800.367
-1831880.376,2577091.452
-1633950.338,1911883.281
-1933906.169,1561934.811
-1599261.568,2096549.967
-1734955.873,1497658.562
-1769644.642,1574177.907
-1810454.96,1847607.032
-1588038.731,1264019.496
-1398270.756,1303809.555
-2040012.994,2135319.768
-1815556.249,1371146.579
-1897176.884,1303809.555
-1519681.45,1334417.293
-1922683.332,1368085.805
-1512539.644,1271161.301
-1433979.784,1233411.758
-1571714.604,1294627.234
-1827799.344,1569076.617
-1435000.042,1228310.468
-1975736.744,1329316.003
-1931865.653,2098590.482
-1870650.178,2212859.371
-1890035.078,1264019.496
-1420716.431,1544590.427
-2013486.288,1438483.602
-1555390.477,1254837.175
-1627828.79,1376247.868
-1668639.107,1392571.995
-1893095.852,1483374.951
-1951250.554,1337478.067
-1503357.323,1299728.523
-1998182.419,1547651.2
-1430919.01,1415017.67
-1510499.128,1351761.678
-1741077.42,1837404.452
-1580896.925,1401754.316
-1581917.183,2151643.895
-1461526.748,2135319.768
-1446222.879,1560914.553
-1668639.107,1523165.01
-1441121.589,1371146.579
-2007364.74,1385430.19
-1885954.046,1272181.559
-1473769.843,1244634.595
-1563552.541,1295647.492
-1929825.137,1393592.253
-1959412.617,1337478.067
-1632930.08,1545610.685
-1785968.769,1460929.276
-1940027.717,1386450.447
-1742097.678,1304829.813
-1542127.124,1859850.127
-1809434.702,1549691.716
-1884933.789,1264019.496
-1622727.501,1344619.872
-1454384.942,2051658.618
-1667618.85,1830262.647
-1631909.822,1829242.389
-1383987.145,1231371.242
-1945129.006,1318093.166
-1867589.404,1451746.955
