Long_m,Lat_m
-1064646.413,1900660.444
-1143206.274,1950653.083
-1215644.587,1646616.22
-1122801.115,2024111.654
-1271758.773,1911883.281
-1119740.341,1841485.484
-1005471.453,1828222.131
-1103416.214,1778229.493
-1018734.806,1733338.144
-1261556.193,1618048.998
-1311548.832,1681304.989
-1111578.278,1832303.163
-1154429.111,1654778.283
-1080970.54,1874133.738
-1280941.094,1654778.283
-1321751.411,1882295.801
-1405412.562,2016969.848
-1291143.673,1669061.894
-1255434.646,1535408.105
-1058524.865,1926166.892
-1083011.056,1745581.239
-1038119.707,1993503.916
-1175854.527,1608866.676
-1357460.439,1916984.571
-1159530.401,1689467.053
-1163611.432,1833323.421
-1376845.34,1805776.457
-1129942.921,1636413.64
-1046281.77,1783330.782
-1222786.392,1945551.793
-968742.1676,1889437.607
-1258495.42,1701710.148
-1154429.111,1661920.089
-1018734.806,1855769.095
-1033018.417,1780270.008
-1057504.608,1699669.632
-1163611.432,1853728.579
-1077909.766,1800675.167
-1112598.536,1721095.048
-1197279.944,1476233.145
-1154429.111,1707831.695
-1218705.36,1670082.152
-1215644.587,1705791.18
-1019755.064,1964936.694
-1293184.189,1856789.353
-1325832.443,1520104.236
-1084031.314,1706811.437
-1077909.766,1689467.053
-971802.9414,1852708.321
-1382966.887,1662940.346
-1420716.431,1983301.336
-1037099.449,1698649.374
-997309.3897,1788432.072
-1276860.062,1476233.145
-1308488.058,1622130.029
-1373784.566,1712932.985
-1119740.341,1582339.97
-1090152.861,1644575.704
-1179935.559,1655798.541
-1137084.726,1598664.097
-1200340.718,1673142.926
-1170753.238,1859850.127
-1011593.001,1815979.036
-1053423.576,1683345.505
-1138104.984,1644575.704
-1110558.02,1857809.611
-1361541.471,1780270.008
-1127902.405,1668041.636
-1121780.857,1756804.076
-1358480.697,1631312.351
-1141165.758,1761905.366
-1300325.995,1610907.192
-1078930.024,1814958.778
-1140145.5,1815979.036
-1169732.98,1517043.463
-1237070.003,1687426.537
-1096274.409,1861890.643
-1064646.413,1669061.894
-1250333.356,1955754.372
-990167.5842,1828222.131
-1245232.067,1740479.949
-1328893.217,1648656.735
-1314609.606,1907802.25
-1264616.967,1534387.847
-1205442.007,1465010.308
-1218705.36,1436443.086
-1246252.325,1416037.927
-1176874.785,1612947.708
-1279920.836,1549691.716
-1303386.769,1781290.266
-1190138.138,1553772.748
-1330933.733,1885356.575
-1005471.453,1932288.44
-1362561.729,1786391.556
-1050362.802,1721095.048
-1019755.064,1947592.309
-1012613.259,1818019.552
-1186057.107,1596623.581
-1200340.718,1555813.264
-1298285.479,1623150.287
-1153408.853,1841485.484
-1388068.177,1993503.916
-1277880.32,1432362.054
-1134023.952,1679264.473
-1230948.456,1654778.283
-1028937.385,1711912.727
-1048322.286,1740479.949
-1228907.94,1432362.054
-1176874.785,1671102.41
-1102395.956,1765986.397
-1276860.062,1595603.323
-1294204.447,1855769.095
-1064646.413,1698649.374
-1268697.999,2008807.785
-1201360.976,1608866.676
-1358480.697,1779249.75
-1229928.198,1915964.313
-1333994.506,1944531.535
-1031998.159,1744560.981
-1081990.798,1747621.755
-1280941.094,1433382.312
-1128922.663,1601724.871
-1288082.9,1480314.177
-1106476.988,1652737.767
-1148307.563,1908822.508
-1220745.876,1536428.363
-1073828.734,1804756.199
-1137084.726,1629271.835
-990167.5842,1810877.746
-1033018.417,1696608.858
-1158510.143,1654778.283
-1281961.352,1850667.806
-1424797.462,1984321.594
-1385007.403,1797614.393
-1062605.897,1702730.406
-1194219.17,2070023.26
-1320731.153,1599684.355
-1266657.483,1377268.126
-1152388.595,1943511.277
-1134023.952,1622130.029
-1345217.344,1953713.856
-1116679.567,1637433.898
-1231968.714,1470111.598
-1286042.384,1765986.397
-1311548.832,1579279.196
-1379906.113,1684365.763
-1087092.087,1831282.905
-988127.0683,1908822.508
-1042200.739,1706811.437
-1229928.198,1739459.691
-1327872.959,1756804.076
-1315629.864,1649676.993
-1153408.853,1761905.366
-1158510.143,1667021.378
-1219725.618,1552752.49
-1431939.268,1932288.44
-1198300.202,1748642.013
-1113618.794,1659879.573
-1122801.115,1729257.112
-1389088.435,1998605.205
-1146267.047,1754763.56
-1100355.441,1761905.366
-1128922.663,1814958.778
-1123821.373,1660899.831
-1278900.578,2058800.423
-1370723.792,1675183.442
-1377865.597,1694568.342
-1079950.282,1723135.564
-1151368.337,1668041.636
-1236049.745,1378288.384
-1287062.642,1603765.387
-1249313.098,1832303.163
-1157489.885,1681304.989
-1226867.424,1713953.243
-1154429.111,1814958.778
-1207482.523,1470111.598
-1119740.341,1729257.112
-1112598.536,1753743.302
-1279920.836,1436443.086
-1231968.714,1462969.792
-1252373.872,1874133.738
-1402351.788,1833323.421
-1187077.365,1721095.048
-1190138.138,1606826.16
-1187077.365,1677223.957
-1154429.111,1927187.15
-1055464.092,1668041.636
-1382966.887,1763945.881
-1120760.599,1805776.457
-1295224.705,1509901.657
-1269718.257,1517043.463
-1158510.143,1703750.664
-1317670.38,1942491.019
-1218705.36,1604785.644
-1225847.166,1530306.816
-1324812.185,1862910.901
-1350318.633,1695588.6
-997309.3897,1816999.294
-1302366.511,1530306.816
-1261556.193,1606826.16
-1229928.198,1560914.553
-1277880.32,1402774.574
-1361541.471,1641514.93
-1087092.087,1694568.342
-1091173.119,1651717.509
-1155449.369,1892498.381
-1066686.929,1654778.283
-1236049.745,1676203.7
-1219725.618,1606826.16
-1003430.937,1879235.028
-1378885.855,1613967.966
-1124841.631,1711912.727
-1105456.73,1925146.634
-1253394.13,1409916.38
-1122801.115,1594583.065
-1164631.69,1556833.522
-1191158.396,1680284.731
-1238090.261,1671102.41
-1060565.381,1685386.021
-1415615.141,1975139.273
-1180955.817,1622130.029
-1351338.891,1763945.881
-1314609.606,1574177.907
-1193198.912,1748642.013
-1114639.052,1726196.338
-1087092.087,1842505.742
-1298285.479,1451746.955
-1106476.988,1676203.7
-1211563.555,1555813.264
-1138104.984,1729257.112
-1080970.54,1956774.63
-1189117.88,1658859.315
-1024856.354,1724155.822
-1210543.297,1569076.617
-1235029.487,2083286.614
-1279920.836,1479293.919
-1314609.606,1728236.854
-1103416.214,1629271.835
-1158510.143,1772107.945
-1208502.781,1700689.89
-1291143.673,1813938.52
-1348278.118,1710892.469
-1142186.016,1581319.712
-1364602.244,1746601.497
-1115659.31,1864951.417
-1026896.87,1783330.782
-1099335.183,1711912.727
-1199320.46,1515002.947
-1249313.098,1611927.45
-1172793.754,1868012.19
-1189117.88,2045537.07
-1090152.861,1701710.148
-1298285.479,1811898.004
-1194219.17,2087367.645
-1196259.686,1450726.697
-1052403.318,1749662.27
-1274819.547,1447665.923
-1166672.206,1685386.021
-1229928.198,1613967.966
-1137084.726,1759864.85
-1219725.618,1598664.097
-1216664.845,1408896.122
-1235029.487,1407875.864
-1158510.143,1527246.042
-1002410.679,1986362.11
-1347257.86,1836384.195
-1066686.929,1715993.759
-1021795.58,1843526
-1099335.183,1610907.192
-1370723.792,1637433.898
-1072808.476,1661920.089
-1205442.007,1517043.463
-1250333.356,1636413.64
-1139125.242,1596623.581
-1072808.476,1776188.977
-1128922.663,1590502.033
-1170753.238,1894538.897
-1133003.694,1619069.255
-1353379.407,2093489.193
-1190138.138,1626211.061
-1166672.206,1720074.791
-1073828.734,1742520.465
-1261556.193,1534387.847
-1277880.32,1721095.048
-1267677.741,1441544.376
-1427858.236,1955754.372
-1388068.177,1618048.998
-1054443.834,1684365.763
-1076889.508,2044516.812
-1387047.919,1645595.962
-1101375.699,1790472.588
-1346237.602,1677223.957
-1141165.758,1551732.232
-1350318.633,1970037.983
-1225847.166,1651717.509
-1306447.542,1481334.435
-1067707.187,1706811.437
-1151368.337,1873113.48
-1041180.481,1703750.664
-1142186.016,1572137.391
-1217685.103,1718034.275
-1270738.515,1686406.279
-1260535.936,1454807.729
-1066686.929,1844546.258
-1306447.542,1642535.188
-1059545.123,2012888.816
-1115659.31,1690487.311
-1277880.32,1390531.479
-1225847.166,1396653.027
-1247272.582,1674163.184
-1116679.567,1612947.708
-986086.5524,1856789.353
-1372764.308,1758844.592
-1252373.872,1435422.828
-1194219.17,1448686.181
-1316650.122,1666001.12
-1130963.178,1574177.907
-968742.1676,1830262.647
-1251353.614,1605805.902
-1191158.396,1489496.498
-1249313.098,1525205.526
-1408473.335,1953713.856
-1223806.65,1545610.685
-1293184.189,1819039.81
-1097294.667,1698649.374
-1302366.511,1492557.272
-1091173.119,1793533.361
-1210543.297,1674163.184
-1149327.821,1640494.672
-1194219.17,1612947.708
-1155449.369,1770067.429
-1208502.781,1481334.435
-1298285.479,1436443.086
-1235029.487,1374207.352
-1114639.052,1858829.869
-1400311.272,1956774.63
-1107497.246,1618048.998
-1425817.72,2032273.717
-1152388.595,1744560.981
-1115659.31,1653758.025
-1067707.187,1886376.833
-1090152.861,1681304.989
-1285022.126,1556833.522
-1259515.678,1664980.862
-1172793.754,1835363.937
-1393169.466,2070023.26
-1043220.997,1869032.448
-1175854.527,1674163.184
-1104436.472,1705791.18
-1103416.214,1695588.6
-1178915.301,1639474.414
-1273799.289,1457868.503
-1251353.614,1451746.955
-1256454.904,1528266.3
-1099335.183,1608866.676
-1174834.269,1636413.64
-1328893.217,1816999.294
-1274819.547,1998605.205
-1216664.845,1556833.522
-1254414.388,1939430.245
-1349298.375,1612947.708
-1256454.904,1686406.279
-1104436.472,1780270.008
-1367663.018,1710892.469
-1141165.758,1739459.691
-1249313.098,1441544.376
-1105456.73,1715993.759
-1424797.462,1967997.467
-1182996.333,2021050.88
-1097294.667,1838424.71
-1417655.657,2030233.201
-1093213.635,1672122.668
-1121780.857,1642535.188
-1189117.88,1494597.788
-1085051.572,1862910.901
-1216664.845,1849647.548
-1381946.629,1793533.361
-1096274.409,1921065.603
-1174834.269,1987382.368
-1121780.857,1601724.871
-1376845.34,1915964.313
-1275839.804,1775168.719
-1257475.162,1798634.651
-1151368.337,1767006.655
-1033018.417,1855769.095
-1004451.195,1928207.408
-1141165.758,1734358.402
-1187077.365,1885356.575
-1168712.722,1503780.109
-1094233.893,1801695.425
-1226867.424,1379308.642
-1404392.304,1899640.186
-1048322.286,1688446.795
-1161570.916,2074104.292
-1000370.163,1945551.793
-1312569.09,1748642.013
-1335014.764,1855769.095
-1365622.502,1586421.002
-1133003.694,1648656.735
-1254414.388,1522144.752
-1403372.046,2026152.169
-1360521.213,1686406.279
-1253394.13,1673142.926
-1103416.214,1731297.628
-1148307.563,1616008.482
-1231968.714,1530306.816
-1209523.039,1642535.188
-997309.3897,1818019.552
-1089132.603,1806796.715
-1057504.608,1831282.905
-1114639.052,1602745.129
-1260535.936,1399713.801
-1151368.337,1609886.934
-1096274.409,1693548.084
-1101375.699,1984321.594
-1270738.515,1405835.348
-1237070.003,1663960.604
-1280941.094,1645595.962
-1133003.694,1560914.553
-1094233.893,1836384.195
-1100355.441,1779249.75
-1298285.479,1743540.723
-1178915.301,1497658.562
-1203401.491,1701710.148
-1126882.147,1772107.945
-1262576.451,1768026.913
-1187077.365,1906781.992
-1194219.17,1560914.553
-1164631.69,1870052.706
-1006491.711,1765986.397
-1365622.502,1707831.695
-1168712.722,1650697.251
-1206462.265,1584380.486
-1103416.214,1899640.186
-1377865.597,1640494.672
-1221766.134,2074104.292
-1128922.663,1650697.251
-992208.1,1877194.512
-1005471.453,1760885.108
-1377865.597,1882295.801
-1246252.325,1402774.574
-1179935.559,1633352.866
-1200340.718,1790472.588
-1254414.388,1454807.729
-1212583.813,1482354.693
-1327872.959,1689467.053
-1315629.864,1705791.18
-986086.5524,1804756.199
-976904.2311,1922085.861
-976904.2311,1874133.738
-1213604.071,1643555.446
-1150348.079,1738439.433
-1285022.126,1571117.133
-1188097.623,1804756.199
-1044241.254,1809857.488
-1012613.259,1864951.417
-1078930.024,1732317.886
-1105456.73,1713953.243
-1193198.912,1718034.275
-1264616.967,1406855.606
-1023836.096,1814958.778
-1049342.544,1794553.619
-1147287.305,1547651.2
-1102395.956,1616008.482
-1406432.82,1955754.372
-1073828.734,1641514.93
-1110558.02,1672122.668
-1107497.246,1681304.989
-1138104.984,1996564.689
-1222786.392,1625190.803
-1070767.961,1677223.957
-1251353.614,1452767.213
-1316650.122,1485415.467
-983025.7787,1836384.195
-1211563.555,1488476.24
-1361541.471,1625190.803
-1200340.718,1690487.311
-1088112.345,1704770.922
-1065666.671,2009828.043
-1355419.923,2075124.55
-1136064.468,1783330.782
-998329.6476,1824141.099
-1151368.337,1842505.742
-1408473.335,1856789.353
-1193198.912,1685386.021
-1349298.375,1822100.583
-1194219.17,1495618.046
-1285022.126,1719054.533
-1225847.166,1498678.82
-1182996.333,1810877.746
-1075869.25,1629271.835
-1087092.087,1685386.021
-1171773.496,1807816.972
-1134023.952,1842505.742
-1206462.265,1656818.799
-1327872.959,1751702.786
-1272779.031,1537448.621
-1031998.159,1913923.797
-1106476.988,1803735.941
-1382966.887,1691507.568
-1306447.542,1526225.784
-1229928.198,1717014.017
-1202381.234,1487455.983
-1349298.375,1575198.164
-1128922.663,1661920.089
-1120760.599,1575198.164
-1237070.003,2004726.753
-1070767.961,1993503.916
-1443162.105,1983301.336
-1215644.587,1492557.272
-1250333.356,2017990.106
-1065666.671,1647636.478
-1028937.385,1769047.171
-1291143.673,1491537.014
-1108517.504,1662940.346
-1202381.234,1650697.251
-1248292.84,1644575.704
-1258495.42,1415017.67
-1120760.599,1857809.611
-1240130.777,2082266.356
-1271758.773,1458888.761
-1362561.729,1818019.552
-1224826.908,1588461.518
-1275839.804,1427260.765
-1097294.667,1958815.146
-1295224.705,1492557.272
-1190138.138,1732317.886
-1363581.986,1679264.473
-1177895.043,1512962.431
-1273799.289,2067982.745
-1277880.32,1826181.615
-1344197.086,1832303.163
-1107497.246,1652737.767
-1138104.984,1802715.683
-1091173.119,1644575.704
-1100355.441,1603765.387
-1180955.817,1726196.338
-1398270.756,1946572.051
-1007511.969,1830262.647
-1308488.058,1852708.321
-1305427.284,1752723.044
-1288082.9,1712932.985
-1184016.591,1856789.353
-1244211.809,1457868.503
-1418675.915,2031253.459
-1097294.667,1767006.655
-1418675.915,1963916.436
-1105456.73,1728236.854
-1090152.861,1832303.163
-1240130.777,1672122.668
-1231968.714,1423179.733
-1209523.039,1543570.169
-1165651.948,1587441.26
-1092193.377,1639474.414
-1355419.923,1738439.433
-1218705.36,1699669.632
-1228907.94,1740479.949
-1112598.536,1608866.676
-1344197.086,1592542.549
-1321751.411,1749662.27
-1191158.396,1637433.898
-1127902.405,1681304.989
-1427858.236,1972078.499
-1253394.13,1370126.321
-1010572.743,1957794.888
-1398270.756,2005747.011
-1333994.506,1884336.317
-1090152.861,1936369.472
-1302366.511,1476233.145
-1103416.214,1736398.917
-1358480.697,2045537.07
-1050362.802,1736398.917
-1092193.377,1664980.862
-1109537.762,1667021.378
-1377865.597,2009828.043
-1094233.893,1621109.771
-1372764.308,1885356.575
-1219725.618,1706811.437
-1281961.352,1422159.475
-1244211.809,1642535.188
-1071788.219,1662940.346
-1202381.234,1653758.025
-1138104.984,1576218.422
-1382966.887,1777209.235
-1269718.257,2070023.26
-1172793.754,1605805.902
-1372764.308,1730277.37
-1232988.971,1379308.642
-1299305.737,1451746.955
-1144226.532,1610907.192
-1294204.447,1805776.457
-1220745.876,1626211.061
-1394189.724,1985341.852
-1342156.57,1958815.146
-1400311.272,1878214.77
-1294204.447,2065942.229
-1227887.682,1453787.471
-1153408.853,1690487.311
-1053423.576,1882295.801
-1239110.519,1371146.579
-1269718.257,1556833.522
-1151368.337,1903721.218
-1226867.424,2082266.356
-1152388.595,1771087.687
-1367663.018,1856789.353
-1071788.219,2024111.654
-1296244.963,1723135.564
-1242171.293,1526225.784
-1097294.667,1612947.708
-1346237.602,1645595.962
-1125861.889,1720074.791
-1159530.401,1768026.913
-1235029.487,1698649.374
-1228907.94,1382369.416
-1062605.897,1821080.326
-1402351.788,1899640.186
-1223806.65,2075124.55
-1203401.491,1640494.672
-1040160.223,1765986.397
-1169732.98,1620089.513
-1093213.635,1725176.08
-1093213.635,1731297.628
-1265637.225,1750682.528
-1052403.318,1671102.41
-1270738.515,1804756.199
-1054443.834,1811898.004
-1162591.174,2015949.59
-1288082.9,1722115.306
-1270738.515,1379308.642
-1079950.282,1902700.96
-1126882.147,1742520.465
-1196259.686,1660899.831
-1248292.84,1510921.915
-1252373.872,1648656.735
-990167.5842,1882295.801
-1056484.35,1684365.763
-1273799.289,1946572.051
-1120760.599,1703750.664
-1053423.576,1661920.089
-1153408.853,1859850.127
-1070767.961,1745581.239
-1129942.921,1653758.025
-1102395.956,1908822.508
-1137084.726,1560914.553
-989147.3262,1825161.357
-1349298.375,1636413.64
-1175854.527,1497658.562
-1086071.83,1960855.662
-1126882.147,1626211.061
-1217685.103,2007787.527
-1192178.654,1482354.693
-1037099.449,1926166.892
-1121780.857,1751702.786
-1299305.737,1485415.467
-1293184.189,1524185.268
-1293184.189,1438483.602
-1404392.304,2043496.554
-1410513.851,1856789.353
-1053423.576,1675183.442
-1297265.221,1699669.632
-1274819.547,2090428.419
-1298285.479,1574177.907
-1229928.198,1608866.676
-1372764.308,1701710.148
-1090152.861,1899640.186
-1107497.246,1690487.311
-1393169.466,1683345.505
-1081990.798,1719054.533
-1168712.722,1523165.01
-1029957.643,1841485.484
-1323791.927,1926166.892
-1045261.512,1712932.985
-1236049.745,1519083.978
-1127902.405,1623150.287
-1197279.944,1638454.156
-993228.358,1833323.421
-1193198.912,1613967.966
-1192178.654,1684365.763
-1195239.428,1869032.448
-1399291.014,2021050.88
-1077909.766,1690487.311
-1035058.933,1705791.18
-1067707.187,1762925.624
-1236049.745,1506840.883
-1160550.658,1543570.169
-1208502.781,1781290.266
-1162591.174,2040435.78
-1167692.464,1762925.624
-1054443.834,1687426.537
-1270738.515,1439503.86
-1097294.667,1660899.831
-1129942.921,1800675.167
-1294204.447,1526225.784
-1196259.686,1618048.998
-1157489.885,1609886.934
-1187077.365,1546630.942
-1098314.925,1780270.008
-1397250.498,1979220.305
-1441121.589,2006767.269
-1166672.206,1525205.526
-1313589.348,1859850.127
-984046.0366,1895559.154
-1146267.047,1731297.628
-1275839.804,1403794.832
-1296244.963,2025131.912
-1009552.485,1852708.321
-1029957.643,1755783.818
-1321751.411,1793533.361
-1200340.718,1546630.942
-1246252.325,1823120.841
-1140145.5,1624170.545
-1074848.992,1713953.243
-1209523.039,1714973.501
-1057504.608,1695588.6
-1404392.304,1920045.345
-1042200.739,1737419.175
-1318690.638,1692527.826
-1171773.496,2032273.717
-1166672.206,1550711.974
-1432959.526,2023091.396
-1161570.916,1943511.277
-1299305.737,1435422.828
-1343176.828,1723135.564
-1411534.109,1966977.21
-1178915.301,1757824.334
-1307467.8,1454807.729
-1260535.936,1654778.283
-1330933.733,1610907.192
-1255434.646,1725176.08
-1293184.189,1715993.759
-1095254.151,1686406.279
-1163611.432,1681304.989
-1070767.961,1754763.56
-1080970.54,1793533.361
-1085051.572,1798634.651
-1226867.424,1460929.276
-1250333.356,1730277.37
-1098314.925,1655798.541
-1184016.591,1601724.871
-1138104.984,2034314.233
-1186057.107,1781290.266
-997309.3897,1810877.746
-1001390.421,1816999.294
-1231968.714,1494597.788
-984046.0366,1805776.457
-1007511.969,1971058.241
-1277880.32,1415017.67
-1333994.506,1763945.881
-1298285.479,1923106.119
-1311548.832,1757824.334
-1136064.468,1629271.835
-1247272.582,2056759.907
-1204421.749,1444605.149
-1262576.451,1537448.621
-1073828.734,1705791.18
-1002410.679,1875153.996
-1094233.893,1628251.577
-1290123.416,1608866.676
-1090152.861,1614988.224
-1348278.118,1941470.761
-1084031.314,1947592.309
-1249313.098,1502759.851
-1265637.225,1415017.67
-1193198.912,1777209.235
-1117699.825,1600704.613
-1007511.969,1835363.937
-1180955.817,2078185.324
-1338075.538,1950653.083
-1061585.639,1812918.262
-1049342.544,1888417.349
-1271758.773,1894538.897
-1185036.849,1963916.436
-1121780.857,1687426.537
-1100355.441,1626211.061
-1097294.667,1628251.577
-1276860.062,1719054.533
-1096274.409,1864951.417
-1281961.352,1473172.372
-1127902.405,1759864.85
-1245232.067,1920045.345
-1352359.149,1737419.175
-1301346.253,2032273.717
-1186057.107,1564995.585
-1256454.904,1367065.547
-1256454.904,1405835.348
-1015674.032,1775168.719
-1290123.416,1491537.014
-1093213.635,1679264.473
-1053423.576,1678244.215
-1341136.312,1949632.825
-1117699.825,1761905.366
-1391128.951,1651717.509
-1227887.682,1397673.285
-1355419.923,1825161.357
-1277880.32,1613967.966
-1256454.904,1459909.018
-1126882.147,1708851.953
-1049342.544,1779249.75
-1192178.654,1988402.626
-1275839.804,1656818.799
-1276860.062,1893518.639
-1376845.34,1688446.795
-1316650.122,1478273.661
-973843.4573,1829242.389
-1263596.709,1424199.991
-1397250.498,2031253.459
-1340116.054,1938409.987
-1169732.98,1842505.742
-1188097.623,1736398.917
-1284001.868,1963916.436
-997309.3897,1953713.856
-1040160.223,1745581.239
-1252373.872,1633352.866
-1268697.999,2010848.3
-1252373.872,1412977.154
-1342156.57,1835363.937
-1194219.17,1525205.526
-1117699.825,1658859.315
-1323791.927,1662940.346
-1142186.016,1798634.651
-1438060.815,1972078.499
-1179935.559,1908822.508
-1036079.191,1706811.437
-1307467.8,1727216.596
-1058524.865,1663960.604
-1338075.538,1703750.664
-1277880.32,1688446.795
-1338075.538,2092468.935
-1238090.261,2087367.645
-1075869.25,1691507.568
-1346237.602,1941470.761
-987106.8104,1820060.068
-1252373.872,1546630.942
-1167692.464,1785371.298
-1185036.849,1567036.101
-1047302.028,1727216.596
-983025.7787,1840465.226
-1144226.532,1643555.446
-1425817.72,1916984.571
-1245232.067,1734358.402
-1272779.031,1955754.372
-1151368.337,1696608.858
-1094233.893,2050638.36
-1261556.193,1598664.097
-1306447.542,1458888.761
-1305427.284,1770067.429
-1124841.631,1653758.025
-1153408.853,1871072.964
-1143206.274,1703750.664
-1115659.31,1739459.691
-1077909.766,1635393.382
-1399291.014,2045537.07
-1264616.967,2048597.844
-1181976.075,1713953.243
-1210543.297,1448686.181
-996289.1317,1786391.556
-1199320.46,1430321.538
-1005471.453,1874133.738
-1277880.32,1599684.355
-1008532.227,1870052.706
-1347257.86,1738439.433
-1105456.73,1661920.089
-1236049.745,1504800.367
-1139125.242,1699669.632
-1095254.151,1663960.604
-1279920.836,1490516.756
-1328893.217,1575198.164
-1144226.532,1938409.987
-1406432.82,1937389.73
-1126882.147,1933308.698
-1328893.217,1896579.412
-1340116.054,1594583.065
-1037099.449,1743540.723
-1166672.206,1530306.816
-1192178.654,1564995.585
-1054443.834,1844546.258
-1153408.853,1549691.716
-1423777.204,2011868.558
-1247272.582,1570096.875
-1053423.576,1768026.913
-1281961.352,1746601.497
-1243191.551,1405835.348
-1368683.276,1912903.539
-1168712.722,1775168.719
-1104436.472,1614988.224
-1098314.925,1898619.928
-1398270.756,1967997.467
-1244211.809,1379308.642
-1214624.329,1877194.512
-1234009.229,1449706.439
-1117699.825,1749662.27
-1227887.682,1633352.866
-1245232.067,1447665.923
-1382966.887,2077165.066
-1253394.13,1484395.209
-996289.1317,1796594.135
-1332974.249,1704770.922
-1269718.257,1416037.927
-1034038.675,1754763.56
-1413574.625,1957794.888
-1321751.411,1804756.199
-1175854.527,1648656.735
-1259515.678,1411956.896
-1113618.794,1973098.757
-1136064.468,1822100.583
-1277880.32,1633352.866
-1128922.663,1855769.095
-1210543.297,1743540.723
-1048322.286,1797614.393
-1137084.726,1634373.124
-1279920.836,1460929.276
-1178915.301,1481334.435
-1178915.301,1703750.664
-1338075.538,1598664.097
-1248292.84,1664980.862
-1054443.834,1724155.822
-1238090.261,1389511.221
-1398270.756,1905761.734
-1242171.293,1994524.174
-1192178.654,1671102.41
-1302366.511,1721095.048
-1291143.673,1750682.528
-1098314.925,1649676.993
-1260535.936,1678244.215
-1338075.538,1578258.938
-1051383.06,1699669.632
-1262576.451,1454807.729
-1403372.046,2032273.717
-1024856.354,1729257.112
-1235029.487,1559894.296
-1158510.143,1538468.879
-1085051.572,1907802.25
-1339095.796,1636413.64
-1419696.173,2035334.491
-1381946.629,1631312.351
-1105456.73,1705791.18
-1329913.475,1895559.154
-1191158.396,1522144.752
-1010572.743,1754763.56
-1228907.94,1763945.881
-1126882.147,1689467.053
-1211563.555,1852708.321
-987106.8104,1940450.503
-1033018.417,2009828.043
-1031998.159,1697629.116
-1426837.978,1948612.567
-1210543.297,1624170.545
-1204421.749,1669061.894
-1092193.377,1646616.22
-1030977.901,1737419.175
-1087092.087,1673142.926
-1217685.103,1444605.149
-1127902.405,1656818.799
-1066686.929,2003706.495
-1206462.265,1628251.577
-1056484.35,1732317.886
-1285022.126,1616008.482
-1148307.563,1774148.461
-1382966.887,1769047.171
-1095254.151,1780270.008
-1216664.845,1682325.247
-1063626.155,1768026.913
-1216664.845,1616008.482
-1224826.908,1436443.086
-1197279.944,1664980.862
-1064646.413,1743540.723
-1086071.83,1791492.846
-1292163.931,1661920.089
-1236049.745,1451746.955
-1171773.496,1752723.044
-1300325.995,1601724.871
-1044241.254,1765986.397
-1405412.562,1902700.96
-1049342.544,1741500.207
-1213604.071,1647636.478
-1249313.098,1629271.835
-1408473.335,2026152.169
-1068727.445,1950653.083
-1286042.384,1743540.723
-1171773.496,1761905.366
-1028937.385,1745581.239
-1328893.217,1663960.604
-1394189.724,2008807.785
-1052403.318,1879235.028
-1230948.456,1496638.304
-1070767.961,1779249.75
-1045261.512,1673142.926
-1100355.441,1706811.437
-1259515.678,1461949.534
-1187077.365,1731297.628
-1142186.016,1688446.795
-1001390.421,1904741.476
-966701.6518,1849647.548
-1026896.87,1735378.659
-1421736.688,2030233.201
-1164631.69,1746601.497
-1126882.147,1741500.207
-1250333.356,1433382.312
-1341136.312,1739459.691
-1371744.05,2022071.138
-1320731.153,1544590.427
-1133003.694,1600704.613
-1083011.056,1829242.389
-1245232.067,1823120.841
-1339095.796,1642535.188
-1205442.007,1723135.564
-1093213.635,1758844.592
-1260535.936,1834343.679
-1054443.834,1765986.397
-1262576.451,1394612.511
-1095254.151,1695588.6
-1146267.047,1772107.945
-1106476.988,1810877.746
-1282981.61,1932288.44
-1237070.003,1415017.67
-1105456.73,1935349.214
-1027917.128,1953713.856
-1088112.345,1799654.909
-1179935.559,1666001.12
-1164631.69,1751702.786
-1247272.582,1439503.86
-1266657.483,1706811.437
-1296244.963,1598664.097
-1103416.214,1663960.604
-1299305.737,1768026.913
-1185036.849,1589481.776
-1204421.749,1524185.268
-1017714.548,1845566.516
-1277880.32,1451746.955
-1093213.635,1721095.048
-1419696.173,2014929.332
-1208502.781,1632332.609
-1241151.035,2076144.808
-1181976.075,1906781.992
-1134023.952,1708851.953
-1251353.614,1413997.412
-1215644.587,1885356.575
-1245232.067,1367065.547
-1273799.289,1581319.712
-1224826.908,1528266.3
-1119740.341,1906781.992
-1094233.893,1702730.406
-1317670.38,1979220.305
-1000370.163,1942491.019
-1242171.293,1823120.841
-1427858.236,1977179.789
-1164631.69,1606826.16
-1185036.849,1529286.558
-1102395.956,1651717.509
-1316650.122,1860870.385
-1248292.84,1373187.094
-1143206.274,2066962.487
-1402351.788,1936369.472
-1240130.777,1440524.118
-1011593.001,1794553.619
-1218705.36,1855769.095
-1355419.923,1571117.133
-1011593.001,1932288.44
-1086071.83,1684365.763
-1310528.574,1923106.119
-1209523.039,1676203.7
-1296244.963,2076144.808
-1004451.195,1777209.235
-1357460.439,1668041.636
-1262576.451,1453787.471
-1075869.25,1756804.076
-1272779.031,2044516.812
-1098314.925,1619069.255
-1092193.377,1734358.402
-1207482.523,1427260.765
-1337055.28,1976159.531
-1373784.566,1689467.053
-1048322.286,1930247.924
-1007511.969,1868012.19
-1156469.627,1633352.866
-1153408.853,1836384.195
